Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalSpend,TotalPurchases,TotalChildren,CampaignAccepted,SpendPerPurchase,Edu_Encoded,Cluster,PCA1,PCA2
1978,2n Cycle,Married,26224.0,1,0,04-06-2013,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,46,63,6,1,0,10.5,1,3,-1.9232719261200493,-1.4183206311646237
1981,Graduation,Together,31089.0,1,0,17-08-2012,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,43,79,7,1,0,11.285714285714286,2,3,-1.652527205352162,-0.9310512002514051
1961,Graduation,Single,30081.0,0,1,21-02-2013,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,63,42,4,1,0,10.5,2,3,-1.7278508238438806,0.11928213590104005
1960,Graduation,Together,62807.0,0,1,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,64,819,20,1,0,40.95,2,2,0.8347673402250331,0.4595588221730653
1955,Graduation,Single,72906.0,0,0,17-09-2013,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,69,1151,16,0,0,71.9375,2,2,1.5629548025680544,0.18439663475326437
1948,PhD,Married,61467.0,0,2,09-12-2012,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,76,594,17,2,0,34.94117647058823,4,1,0.28376564260866294,2.8424186802932105
1966,Master,Together,49618.0,1,1,26-01-2013,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,58,129,7,2,0,18.428571428571427,3,1,-1.3631125356901215,1.1688996227914488
1986,Master,Single,21888.0,1,0,29-12-2012,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,38,213,8,1,0,26.625,3,3,-1.6301845619804225,-0.7288383232332862
1973,Graduation,Widow,42429.0,0,1,11-02-2014,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,51,67,5,1,0,13.4,2,3,-1.4565174070786733,-0.3743402055779602
1956,Graduation,Divorced,26150.0,2,1,11-03-2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,68,28,4,3,0,7.0,2,1,-2.6394181928234137,1.5206945023069467
1975,Basic,Married,30801.0,0,1,26-10-2012,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,49,45,4,1,0,11.25,0,3,-2.0465861545979065,-1.860938488639353
1965,Graduation,Married,81168.0,0,0,07-05-2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,59,1193,17,0,1,70.17647058823529,2,0,2.2216533105733456,-0.5666468408205949
1969,Master,Single,26877.0,0,0,19-08-2013,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,55,268,10,0,0,26.8,3,3,-0.7260699283705268,-0.2004367332664367
1944,Master,Widow,45006.0,0,0,18-07-2013,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,80,266,11,0,0,24.181818181818183,3,1,0.001794248136273449,1.3187768293776467
1973,Basic,Married,18978.0,1,0,11-12-2012,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,51,37,4,1,0,9.25,0,3,-2.304680404485187,-1.7808841838977876
1967,Graduation,Married,22574.0,2,1,28-10-2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,57,37,5,3,0,7.4,2,1,-2.755377269807372,0.8433491522897547
1969,PhD,Single,48240.0,0,0,09-11-2012,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,55,882,22,0,0,40.09090909090909,4,2,1.238122841177762,0.5260645420277912
1974,Graduation,Married,45837.0,1,1,26-07-2013,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,50,373,13,2,0,28.692307692307693,2,1,-0.9977713977704488,0.1386083653792258
1965,Master,Single,35791.0,2,1,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,59,35,4,3,0,8.75,3,1,-2.3907923691671127,1.7143275744617554
1976,PhD,Together,162397.0,1,1,03-06-2013,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,48,107,1,2,0,107.0,4,1,0.8050453377442938,1.6724735872140193
1978,Graduation,Widow,54162.0,1,1,18-03-2013,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,46,42,4,2,0,10.5,2,1,-1.7653994790723204,-0.15781674896937695
1960,Master,Married,30522.0,0,1,17-08-2012,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,64,326,12,1,0,27.166666666666668,3,1,-0.8070104297834513,0.7689208906734253
1961,PhD,Married,54456.0,0,1,11-07-2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,63,404,14,1,0,28.857142857142858,4,1,0.046562789328123855,1.4638077783430385
1971,Graduation,Single,31632.0,0,0,14-07-2013,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,53,95,5,0,0,19.0,2,3,-1.2320882717502588,-0.874901995906662
1949,Graduation,Widow,72298.0,0,0,10-03-2014,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,75,939,13,0,2,72.23076923076923,2,0,2.1229288391757204,-0.014317472160490763
1978,2n Cycle,Single,36975.0,1,0,28-12-2013,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,46,33,4,1,0,8.25,1,3,-1.838028450117095,-1.3571956445232303
1955,2n Cycle,Married,72635.0,0,0,03-06-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,69,981,20,0,1,49.05,1,2,2.0347053261884103,-0.6568584880640087
1976,Graduation,Married,13624.0,1,0,20-01-2013,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,48,36,5,1,0,7.2,2,3,-2.1782935383850734,-0.6941673659016527
1975,Graduation,Single,84196.0,0,1,03-06-2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,49,1237,19,1,0,65.10526315789474,2,2,1.4803796997428604,-0.3547508446153811
1960,Graduation,Together,70971.0,0,1,21-09-2012,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1,64,1825,27,1,0,67.5925925925926,2,2,2.3859332623624487,0.37224630868506126
1977,PhD,Divorced,34487.0,1,1,06-09-2012,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,47,103,6,2,0,17.166666666666668,4,1,-1.805808897557589,1.0974984013773699
1977,Graduation,Single,28769.0,1,0,18-12-2012,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,47,191,9,1,0,21.22222222222222,2,3,-1.4280830097762691,-0.6875235516134711
1970,PhD,Married,69084.0,1,0,19-11-2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,54,1586,23,1,0,68.95652173913044,4,2,1.9647537770248742,1.0182085419693752
1958,PhD,Together,65488.0,0,0,13-06-2014,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,66,963,13,0,0,74.07692307692308,4,2,1.1883304315024523,1.1218952995262321
1970,2n Cycle,Married,62466.0,0,1,15-01-2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,54,889,21,1,0,42.333333333333336,1,2,0.7499818422876867,-0.8052291392979536
1960,2n Cycle,Single,32218.0,0,0,15-02-2014,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,64,93,6,0,1,15.5,1,3,-0.699538681471768,-1.192574499505899
1973,Graduation,Single,83917.0,0,0,18-04-2013,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,51,1587,20,0,0,79.35,2,2,2.2953164487301954,-0.8807842189411706
1962,Graduation,Divorced,46102.0,2,1,10-03-2014,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,62,16,3,3,0,5.333333333333333,2,1,-2.324580132557815,1.192665913335015
1952,Graduation,Single,84574.0,0,0,04-06-2013,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,72,1375,31,0,0,44.354838709677416,2,2,3.092610688337972,0.47627326649047896
1962,Graduation,Married,56181.0,0,1,08-01-2013,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,62,393,13,1,0,30.23076923076923,2,1,-0.2074585228912245,0.18981343507605788
1950,Master,Divorced,63120.0,0,1,28-09-2012,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,74,1477,21,1,0,70.33333333333333,3,2,1.6848051552307637,1.5195788435567006
1971,Graduation,Married,73691.0,0,1,06-11-2013,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,53,1179,16,1,1,73.6875,2,2,1.4756703429901803,-0.44007212256852973
1960,Graduation,Together,63381.0,0,1,05-10-2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,64,1005,22,1,0,45.68181818181818,2,2,1.1494222512857768,0.45108243139412485
1948,PhD,Together,76140.0,0,0,13-05-2014,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,76,1348,20,0,0,67.4,4,2,2.3544575718650367,1.7617144971293799
1959,PhD,Divorced,62859.0,0,1,30-12-2012,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,65,1307,19,1,0,68.78947368421052,4,2,1.4035912704873166,1.5911809755731612
1964,Graduation,Single,45906.0,0,1,07-05-2013,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,60,486,13,1,1,37.38461538461539,2,1,0.07754716408419626,-0.20540451542515367
1947,Master,Together,77632.0,0,0,10-03-2013,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,77,2252,12,0,2,187.66666666666666,3,0,3.459530652573126,0.6312110970389186
1971,PhD,Married,46463.0,1,1,18-08-2013,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,53,235,10,2,0,23.5,4,1,-1.0849049994329867,1.4490622918635252
1970,Graduation,Together,105471.0,0,0,21-01-2013,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,54,1724,30,0,2,57.46666666666667,2,0,4.550302905111967,-1.0049198222463467
1970,Master,Divorced,55282.0,1,0,13-12-2013,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,54,235,10,1,0,23.5,3,1,-0.5494393776693401,0.33560837174868785
1977,Master,Married,78710.0,0,1,23-05-2014,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,47,1092,25,1,0,43.68,3,2,1.720082199606363,0.13332976349355102
1958,Graduation,Together,66886.0,0,1,16-09-2013,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,66,599,15,1,0,39.93333333333333,2,2,0.4009646464612763,0.495522184948195
1960,Master,Single,98777.0,0,0,17-02-2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,64,2008,19,0,1,105.6842105263158,3,0,3.6258944323942237,0.24675669285031557
1985,Graduation,Together,29103.0,1,0,27-08-2012,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,39,48,4,1,0,12.0,2,3,-1.9738571007219996,-1.2099637125954945
1974,Graduation,Married,67445.0,0,1,12-08-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,50,1174,27,1,0,43.48148148148148,2,2,1.600786806737587,-0.31631820161183977
1950,PhD,Together,50616.0,0,1,13-04-2014,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,74,67,6,1,0,11.166666666666666,4,1,-0.7788679912438716,2.1109347784496735
1955,Graduation,Divorced,49431.0,0,1,03-08-2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,69,365,13,1,0,28.076923076923077,2,1,-0.3203264535799798,0.5537031728931068
1975,Graduation,Divorced,153924.0,0,0,07-02-2014,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,0,0.0,2,2,1.1266241541786521,-0.5199716974996988
1953,Graduation,Together,61278.0,0,1,04-01-2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,71,165,8,1,0,20.625,2,1,-0.5378568104984605,0.8303617722570453
1958,2n Cycle,Together,26490.0,0,0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,66,210,9,0,0,23.333333333333332,1,3,-0.9500495910371214,-0.7572107078593858
1947,PhD,Together,73059.0,0,1,31-08-2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,77,1095,25,1,0,43.8,4,2,1.9808875041014944,2.368737261998531
1966,PhD,Single,46734.0,1,2,21-10-2013,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,58,223,8,3,1,27.875,4,1,-1.1483801843935733,2.063656340944669
1963,Graduation,Together,56253.0,0,1,07-12-2012,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,61,597,18,1,0,33.166666666666664,2,2,0.32081849978128674,0.2657476809911704
1985,Graduation,Married,19986.0,1,0,14-11-2013,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,39,22,3,1,0,7.333333333333333,2,3,-2.270958409407898,-1.205218074290026
1975,Graduation,Widow,58330.0,0,1,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,49,1064,23,1,0,46.26086956521739,2,2,1.0112718026815646,-0.3974497850634808
1980,Basic,Married,25965.0,0,0,07-09-2012,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,44,74,5,0,0,14.8,0,3,-1.6800010685586677,-2.696160864100634
1956,Master,Together,14661.0,0,0,01-01-2013,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,68,26,4,0,0,6.5,3,3,-1.5087247843109564,0.468400764561145
1959,Graduation,Married,18690.0,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,65,60,4,0,0,15.0,2,3,-1.5176600553888058,-0.29633870742538587
1974,PhD,Together,45068.0,0,1,16-05-2013,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,50,20,3,1,0,6.666666666666667,4,1,-1.3923932116475906,0.6570340461796448
1987,Basic,Single,21063.0,1,0,25-09-2013,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,37,59,5,1,0,11.8,0,3,-2.3035318643573497,-2.558579910591527
1968,PhD,Married,29187.0,1,0,09-05-2013,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,56,34,4,1,0,8.5,4,1,-1.6173377489865668,0.9444024624822864
1971,2n Cycle,Married,54690.0,1,1,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,53,198,9,2,0,22.0,1,3,-1.2983665786340912,-0.2750797488954556
1964,PhD,Married,59304.0,0,1,29-07-2013,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,60,1048,25,1,0,41.92,4,2,1.465372534480992,1.4224342693902665
1962,Master,Single,59247.0,0,2,08-11-2013,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,62,574,16,2,0,35.875,3,1,-0.08738149847285252,1.474317337519862
1970,Graduation,Widow,66731.0,0,1,12-09-2012,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,54,1029,13,1,0,79.15384615384616,2,2,0.5244331520512956,-0.2188771165028666
1980,Graduation,Married,77353.0,0,1,16-12-2013,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,44,670,18,1,0,37.22222222222222,2,2,0.7024807101376701,-0.652199113576834
1975,PhD,Single,52614.0,0,1,01-12-2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,49,990,14,1,0,70.71428571428571,4,2,0.39265904642574084,0.6815302792961866
1974,Graduation,Married,26751.0,2,0,22-05-2014,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,50,11,3,2,0,3.6666666666666665,2,3,-2.4566750403893947,-0.08444890199183204
1963,PhD,Married,81300.0,0,1,30-10-2012,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,61,1241,18,1,1,68.94444444444444,4,2,2.1178419913884063,1.1854497763496836
1979,Graduation,Single,70337.0,0,0,02-01-2014,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,45,576,16,0,0,36.0,2,2,0.765316655281995,-1.1242081681677152
1985,2n Cycle,Married,36145.0,1,0,16-06-2013,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,39,172,8,1,1,21.5,1,3,-1.0738842114712317,-2.0403059669861956
1980,PhD,Single,65295.0,0,0,23-12-2013,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,44,664,19,0,0,34.94736842105263,4,2,1.1189150716950906,-0.08428419070938299
1963,Graduation,Divorced,68118.0,0,1,18-10-2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,61,928,21,1,0,44.19047619047619,2,2,1.0890728805688108,0.26670930522461567
1967,Graduation,Divorced,68743.0,0,0,30-08-2012,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,57,2074,29,0,0,71.51724137931035,2,2,3.063495730534347,-0.5028518251157128
1982,2n Cycle,Together,41039.0,0,0,25-07-2013,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,42,467,14,0,0,33.357142857142854,1,3,-0.2815752596745849,-2.1066393524817806
1955,Graduation,Together,38946.0,0,1,24-10-2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,69,257,10,1,0,25.7,2,1,-0.8536786389982916,0.605597895673629
1967,Graduation,Together,65777.0,0,0,19-12-2013,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,57,1146,16,0,0,71.625,2,2,1.2800193486937466,-0.5093170785642367
1976,PhD,Divorced,66476.0,0,1,07-03-2013,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,48,689,18,1,0,38.27777777777778,4,2,0.7185536685879853,0.8031328644903883
1972,PhD,Single,86857.0,0,0,12-09-2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,52,2114,21,0,0,100.66666666666667,4,2,3.1221152756541963,0.4733304400506604
1982,PhD,Married,160803.0,0,0,04-08-2012,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0,42,1717,29,0,0,59.206896551724135,4,0,4.923346593893508,0.2609810757934191
1989,PhD,Together,77845.0,0,0,16-05-2014,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,35,1346,20,0,2,67.3,4,0,2.910510157438065,-1.0347720281973118
1969,PhD,Together,69476.0,0,0,30-09-2013,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,55,1044,14,0,0,74.57142857142857,4,2,1.3090160553418477,0.46117907294494637
1960,PhD,Divorced,50611.0,0,1,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,64,493,16,1,1,30.8125,4,1,0.6520876262131238,1.3750172889530718
1970,Graduation,Single,61209.0,0,0,25-08-2013,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,54,957,12,0,0,79.75,2,2,0.7009970981265434,-0.730162695287956
1958,Master,Together,42315.0,0,1,12-07-2013,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,66,270,9,1,0,30.0,3,1,-0.759842928419953,1.0544551384247545
1952,Basic,Together,13084.0,0,0,02-11-2013,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,72,29,4,0,0,7.25,0,3,-1.8172525941763737,-1.199781766193783
1949,Master,Widow,47570.0,1,1,29-05-2013,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,75,121,6,2,0,20.166666666666668,3,1,-1.334048052642525,1.9893922077000856
1961,Master,Married,61923.0,0,2,26-07-2013,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,63,126,7,2,0,18.0,3,1,-1.0313288491998782,1.5367182158706199
1995,Graduation,Single,34824.0,0,0,26-03-2014,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,29,23,3,0,0,7.666666666666667,2,3,-1.594216218826764,-2.2469216268491072
1949,PhD,Single,26518.0,1,1,08-04-2013,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,75,57,5,2,0,11.4,4,1,-1.8394620086594273,2.5256671434010385
1961,Graduation,Single,45938.0,0,0,03-11-2013,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,63,636,18,0,0,35.333333333333336,2,2,0.5617129128087506,-0.279171894416125
1960,Graduation,Together,78468.0,0,0,09-04-2014,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,64,1004,27,0,1,37.18518518518518,2,2,2.7224878312668825,-0.30437337044189144
1973,Graduation,Divorced,78901.0,0,1,17-09-2013,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,51,734,17,1,0,43.1764705882353,2,2,0.8017466056831591,-0.17226678569600976
1978,Graduation,Married,71427.0,2,0,12-03-2014,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,46,614,18,2,0,34.111111111111114,2,2,0.10303644346799236,-0.03941561177896749
1978,Graduation,Divorced,71022.0,0,1,11-02-2014,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,46,1453,18,1,1,80.72222222222223,2,2,1.7226169616193374,-0.8989120157861016
1988,Master,Single,90247.0,0,0,29-04-2014,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,36,1621,14,0,3,115.78571428571429,3,0,3.3888258153742457,-1.8410807209252436
1968,Master,Divorced,41335.0,1,0,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,56,187,9,1,0,20.77777777777778,3,1,-0.9612827607562807,0.3974914585328071
1986,Graduation,Married,71952.0,1,0,10-01-2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,38,1443,20,1,2,72.15,2,0,2.2628497043372837,-1.4757712295063279
1970,PhD,Divorced,35682.0,1,0,27-06-2014,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,54,57,5,1,0,11.4,4,1,-1.398658963711188,0.8561730745736814
1951,Graduation,Divorced,43185.0,0,1,10-04-2013,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,73,637,18,1,0,35.388888888888886,2,2,0.17043233767478655,0.8739463989363943
1948,PhD,Together,66375.0,0,1,21-11-2013,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,76,948,11,1,1,86.18181818181819,4,2,1.1873199203945528,2.049706012758894
1971,Master,Married,35178.0,1,0,10-01-2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,53,59,4,1,1,14.75,3,1,-1.1349246199657714,-0.08780804127186566
1986,Graduation,Married,25252.0,1,0,12-07-2013,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,38,18,3,1,0,6.0,2,3,-2.1695433478915436,-1.3073704830306403
1965,Master,Single,55250.0,0,1,21-10-2012,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,59,903,22,1,0,41.04545454545455,3,2,0.9210844425027864,0.6931436686650844
1975,Graduation,Single,33249.0,1,0,20-02-2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,49,112,6,1,0,18.666666666666668,2,3,-1.5916633430716014,-0.6645522644078349
1953,Graduation,Together,58398.0,0,0,14-05-2013,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,71,596,17,0,0,35.05882352941177,2,2,0.821452246507389,0.2248804025576933
1982,Graduation,Together,50272.0,1,0,07-08-2013,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,42,233,10,1,0,23.3,2,3,-0.8739134815515495,-0.8568030047418252
1975,PhD,Married,76618.0,0,0,07-12-2012,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,49,1511,10,0,0,151.1,4,2,1.5612765725477071,0.18833743334810601
1960,2n Cycle,Divorced,87305.0,0,0,23-09-2012,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,64,1152,16,0,1,72.0,1,0,2.195102037047463,-0.9560630513862008
1978,Graduation,Together,25851.0,1,0,11-02-2013,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,46,48,5,1,0,9.6,2,3,-1.9117115720196627,-0.8183526134705934
1970,Graduation,Divorced,58710.0,0,1,31-03-2013,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,54,1185,25,1,0,47.4,2,2,1.3113453704768245,-0.129487906947827
1958,Graduation,Single,45160.0,1,1,29-03-2014,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,66,21,3,2,0,7.0,2,1,-1.8719313356844742,0.8756145470386658
1965,Master,Married,74806.0,0,1,19-12-2012,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,59,965,14,1,0,68.92857142857143,3,2,0.8681585976195972,0.6622366675525022
1954,Graduation,Married,59111.0,0,0,02-05-2013,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,70,869,20,0,0,43.45,2,2,1.2829124157392728,0.23780710073988967
1984,PhD,Married,18988.0,1,0,23-05-2014,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,40,16,4,1,0,4.0,4,3,-2.022147180179106,0.0006533576896519012
1965,Graduation,Married,72190.0,0,0,13-02-2013,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,59,1947,15,0,0,129.8,2,2,2.083933810024024,-0.45488857702162666
1976,Graduation,Married,7500.0,1,0,01-08-2012,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,48,71,7,1,1,10.142857142857142,2,3,-1.7042979049010496,-1.073135723559318
1966,Graduation,Married,44794.0,0,1,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,58,65,5,1,0,13.0,2,3,-1.3365234073587595,0.028809271878219658
1955,Graduation,Married,80395.0,0,0,23-11-2013,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,69,1380,23,0,1,60.0,2,0,2.875584707593704,-0.023878787518428733
1976,Master,Divorced,75012.0,0,0,25-01-2014,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,48,1027,22,0,0,46.68181818181818,3,2,1.8105571998157584,-0.3888833987537524
1965,Master,Married,56962.0,2,1,11-10-2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,59,411,14,3,0,29.357142857142858,3,1,-0.8853868567267517,1.800070322540416
1991,Graduation,Together,89891.0,0,0,15-04-2013,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,33,836,25,0,1,33.44,2,0,2.400595373472702,-1.9942771095791425
